id;country;iso3;latitude;longitude;centroid;role;displacement_type;qualifier;figure;displacement_date;displacement_start_date;displacement_end_date;year;event_id;event_name;event_start_date;event_end_date;category;subcategory;type;subtype;old_id;sources;source_url;locations_name;latitude1;longitude1;locations_accuracy;locations_type;displacement_occurred;created_at;description;link;combined_type
142754;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;285;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.744062Z;Sudan: 285 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 285 people being displaced from South Kordofan State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142753;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;5265;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.699919Z;Sudan: 5,265 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 5265 people being displaced from South Darfur State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142752;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;90;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.664996Z;Sudan: 90 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 90 people being displaced from Sennar State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142751;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;380;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.628268Z;Sudan: 380 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 380 people being displaced from North Kordofan State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142750;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;2020;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.531297Z;Sudan: 2,020 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 2020 people being displaced from North Darfur State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142749;Sudan;SDN;1.593.796;3.313.726;[15.93796, 33.13726];Recommended figure;Conflict;total;7987;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Khartoum State, Sudan;1.593.796;3.313.726;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.449176Z;Sudan: 7,987 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 7987 people being displaced from Khartoum State between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142748;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;21115;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.394955Z;Sudan: 21,115 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 21115 people being displaced from Central Darfur between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142747;Sudan;SDN;1.466.715;33.222.359;[14.66715, 33.222359];Recommended figure;Conflict;total;13097;07/02/2024;03/02/2024;07/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Al Jazirah, Sudan;1.466.715;33.222.359;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.358790Z;Sudan: 13,097 displacements, 03 February - 07 February. Ongoing conflict resulted in a total of 13097 people being displaced from Al Jazirah between 03 February and 07 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142741;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;527;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.151766Z;Sudan: 527 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 527 people being displaced from Sennar State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142744;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;19480;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.255258Z;Sudan: 19,480 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 19480 people being displaced from West Darfur State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142745;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;34450;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.290232Z;Sudan: 34,450 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 34450 people being displaced from West Kurdufan between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142746;Sudan;SDN;1.360.607;32.315.361;[13.60607, 32.315361];Recommended figure;Conflict;total;20;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;White Nile State, Sudan;1.360.607;32.315.361;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.324367Z;Sudan: 20 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 20 people being displaced from White Nile State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142738;Sudan;SDN;1.126.541;2.643.845;[11.26541, 26.43845];Recommended figure;Conflict;total;3;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;East Darfur State, Sudan;1.126.541;2.643.845;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.048158Z;Sudan: 3 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 3 people being displaced from East Darfur State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142743;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;3564;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.220310Z;Sudan: 3,564 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 3564 people being displaced from South Kordofan State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142737;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;8390;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.011813Z;Sudan: 8,390 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 8390 people being displaced from Central Darfur between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142740;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;1040;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.115987Z;Sudan: 1,040 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 1040 people being displaced from North Kordofan State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142742;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;12044;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.185429Z;Sudan: 12,044 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 12044 people being displaced from South Darfur State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142739;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;5525;02/02/2024;25/01/2024;02/02/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:26.081704Z;Sudan: 5,525 displacements, 25 January - 02 February. Ongoing conflict resulted in a total of 5525 people being displaced from North Darfur State between 25 January and 02 February, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142731;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;1364;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.776304Z;Sudan: 1,364 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 1364 people being displaced from North Kordofan State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142728;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;9950;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.671252Z;Sudan: 9,950 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 9950 people being displaced from Central Darfur between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142733;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;2240;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:25.870976Z;Sudan: 2,240 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 2240 people being displaced from South Darfur State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142732;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;1585;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:25.832980Z;Sudan: 1,585 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 1585 people being displaced from Sennar State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142730;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;300;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.738893Z;Sudan: 300 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 300 people being displaced from North Darfur State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142736;Sudan;SDN;1.360.607;32.315.361;[13.60607, 32.315361];Recommended figure;Conflict;total;530;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;White Nile State, Sudan;1.360.607;32.315.361;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:25.976441Z;Sudan: 530 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 530 people being displaced from White Nile State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142735;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;635;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:25.942005Z;Sudan: 635 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 635 people being displaced from West Darfur State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142729;Sudan;SDN;1.593.796;3.313.726;[15.93796, 33.13726];Recommended figure;Conflict;total;12876;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Khartoum State, Sudan;1.593.796;3.313.726;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.704588Z;Sudan: 12,876 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 12876 people being displaced from Khartoum State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142734;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;1255;24/01/2024;19/01/2024;24/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:25.907582Z;Sudan: 1,255 displacements, 19 January - 24 January. Ongoing conflict resulted in a total of 1255 people being displaced from South Kordofan State between 19 January and 24 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142719;Sudan;SDN;1.212.268;2.334.705;[12.12268, 23.34705];Recommended figure;Conflict;total;842;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Central Darfur, Sudan;1.212.268;2.334.705;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.358242Z;Sudan: 842 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 842 people being displaced from Central Darfur between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142720;Sudan;SDN;1.584.944;25.504.379;[15.84944, 25.504379];Recommended figure;Conflict;total;1560;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Darfur State, Sudan;1.584.944;25.504.379;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.392583Z;Sudan: 1,560 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 1560 people being displaced from North Darfur State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142721;Sudan;SDN;1.441.693;2.946.837;[14.41693, 29.46837];Recommended figure;Conflict;total;476;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;North Kordofan State, Sudan;1.441.693;2.946.837;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.428188Z;Sudan: 476 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 476 people being displaced from North Kordofan State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142722;Sudan;SDN;13.0;33.5;[13, 33.5];Recommended figure;Conflict;total;10154;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Sennar State, Sudan;13; 33.5;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.463763Z;Sudan: 10,154 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 10154 people being displaced from Sennar State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142723;Sudan;SDN;1.140.799;24.704.559;[11.40799, 24.704559];Recommended figure;Conflict;total;3665;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Darfur State, Sudan;1.140.799;24.704.559;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.497394Z;Sudan: 3,665 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 3665 people being displaced from South Darfur State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142724;Sudan;SDN;1.122.641;30.913.931;[11.22641, 30.913931];Recommended figure;Conflict;total;16808;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;South Kordofan State, Sudan;1.122.641;30.913.931;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.533368Z;Sudan: 16,808 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 16808 people being displaced from South Kordofan State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142725;Sudan;SDN;1.351.222;22.690.571;[13.51222, 22.690571];Recommended figure;Conflict;total;845;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Darfur State, Sudan;1.351.222;22.690.571;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.567557Z;Sudan: 845 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 845 people being displaced from West Darfur State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142726;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;1355;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.602818Z;Sudan: 1,355 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 1355 people being displaced from West Kurdufan between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142727;Sudan;SDN;1.360.607;32.315.361;[13.60607, 32.315361];Recommended figure;Conflict;total;468;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;White Nile State, Sudan;1.360.607;32.315.361;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.637961Z;Sudan: 468 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 468 people being displaced from White Nile State between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142718;Sudan;SDN;1.466.715;33.222.359;[14.66715, 33.222359];Recommended figure;Conflict;total;23164;18/01/2024;11/01/2024;18/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;Al Jazirah, Sudan;1.466.715;33.222.359;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.325112Z;Sudan: 23,164 displacements, 11 January - 18 January. Ongoing conflict resulted in a total of 23164 people being displaced from Al Jazirah between 11 January and 18 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
142716;Sudan;SDN;1.175.228;28.204.599;[11.75228, 28.204599];Recommended figure;Conflict;total;105;10/01/2024;04/01/2024;10/01/2024;2024;20686;Sudan: Non-International Armed Conflict (NIAC) - Countrywide - 01/01/2024;01/01/2024;31/12/2024;;;;;;IOM Displacement Tracking Matrix (IOM DTM);https://dtm.iom.int/sudan;West Kurdufan, Sudan;1.175.228;28.204.599;State/Region/Province (ADM1);Origin;Displacement without preventive evacuations reported;2024-03-25T10:32:21.256242Z;Sudan: 105 displacements, 04 January - 10 January. Ongoing conflict resulted in a total of 105 people being displaced from West Kurdufan between 04 January and 10 January, according to IOM Displacement Tracking Matrix (IOM DTM).;https://dtm.iom.int/sudan;Conflict
